source,target,weight
141209,148889,1.0
141209,156569,1.0
141209,164249,1.0
141209,171929,1.0
141210,148890,1.0
141210,156570,1.0
141210,164250,1.0
141210,171930,1.0
141211,148891,1.0
141211,156571,1.0
141211,164251,1.0
141211,171931,1.0
141212,148892,1.0
141212,156572,1.0
141212,164252,1.0
141212,171932,1.0
141213,148893,1.0
141213,156573,1.0
141213,164253,1.0
141213,171933,1.0
141214,148894,1.0
141214,156574,1.0
141214,164254,1.0
141214,171934,1.0
141215,148895,1.0
141215,156575,1.0
141215,164255,1.0
141215,171935,1.0
141216,148896,1.0
141216,156576,1.0
141216,164256,1.0
141216,171936,1.0
141217,148897,1.0
141217,156577,1.0
141217,164257,1.0
141217,171937,1.0
141218,148898,1.0
141218,156578,1.0
141218,164258,1.0
141218,171938,1.0
141219,148899,1.0
141219,156579,1.0
141219,164259,1.0
141219,171939,1.0
141220,148900,1.0
141220,156580,1.0
141220,164260,1.0
141220,171940,1.0
141221,148901,1.0
141221,156581,1.0
141221,164261,1.0
141221,171941,1.0
141222,148902,1.0
141222,156582,1.0
141222,164262,1.0
141222,171942,1.0
141223,148903,1.0
141223,156583,1.0
141223,164263,1.0
141223,171943,1.0
141224,148904,1.0
141224,156584,1.0
141224,164264,1.0
141224,171944,1.0
141225,148905,1.0
141225,156585,1.0
141225,164265,1.0
141225,171945,1.0
141226,148906,1.0
141226,156586,1.0
141226,164266,1.0
141226,171946,1.0
141227,148907,1.0
141227,156587,1.0
141227,164267,1.0
141227,171947,1.0
141228,148908,1.0
141228,156588,1.0
141228,164268,1.0
141228,171948,1.0
141229,148909,1.0
141229,156589,1.0
141229,164269,1.0
141229,171949,1.0
141230,148910,1.0
141230,156590,1.0
141230,164270,1.0
141230,171950,1.0
141231,148911,1.0
141231,156591,1.0
141231,164271,1.0
141231,171951,1.0
141232,148912,1.0
141232,156592,1.0
141232,164272,1.0
141232,171952,1.0
141233,148913,1.0
141233,156593,1.0
141233,164273,1.0
141233,171953,1.0
141234,148914,1.0
141234,156594,1.0
141234,164274,1.0
141234,171954,1.0
141235,148915,1.0
141235,156595,1.0
141235,164275,1.0
141235,171955,1.0
141236,148916,1.0
141236,156596,1.0
141236,164276,1.0
141236,171956,1.0
141237,148917,1.0
141237,156597,1.0
141237,164277,1.0
141237,171957,1.0
141238,148918,1.0
141238,156598,1.0
141238,164278,1.0
141238,171958,1.0
141239,148919,1.0
141239,156599,1.0
141239,164279,1.0
141239,171959,1.0
141240,148920,1.0
141240,156600,1.0
141240,164280,1.0
141240,171960,1.0
141241,148921,1.0
141241,156601,1.0
141241,164281,1.0
141241,171961,1.0
141242,148922,1.0
141242,156602,1.0
141242,164282,1.0
141242,171962,1.0
141243,148923,1.0
141243,156603,1.0
141243,164283,1.0
141243,171963,1.0
141244,148924,1.0
141244,156604,1.0
141244,164284,1.0
141244,171964,1.0
141245,148925,1.0
141245,156605,1.0
141245,164285,1.0
141245,171965,1.0
141246,148926,1.0
141246,156606,1.0
141246,164286,1.0
141246,171966,1.0
141247,141248,1e-05
141247,148927,1.0
141247,156607,1.0
141247,164287,1.0
141247,171967,1.0
141248,141249,1.1e-05
141248,141286,1.1e-05
141248,148928,1.0
141248,156608,1.0
141248,164288,1.0
141248,171968,1.0
141249,141250,1.1e-05
141249,148929,1.0
141249,156609,1.0
141249,164289,1.0
141249,171969,1.0
141250,141251,1.3e-05
141250,148930,1.0
141250,156610,1.0
141250,164290,1.0
141250,171970,1.0
141251,141252,1.4e-05
141251,148931,1.0
141251,156611,1.0
141251,164291,1.0
141251,171971,1.0
141252,141253,1.4e-05
141252,148932,1.0
141252,156612,1.0
141252,164292,1.0
141252,171972,1.0
141253,141254,1e-05
141253,141258,1e-05
141253,141261,1e-05
141253,148933,1.0
141253,156613,1.0
141253,164293,1.0
141253,171973,1.0
141254,148934,1.0
141254,156614,1.0
141254,164294,1.0
141254,171974,1.0
141255,148935,1.0
141255,156615,1.0
141255,164295,1.0
141255,171975,1.0
141256,148936,1.0
141256,156616,1.0
141256,164296,1.0
141256,171976,1.0
141257,148937,1.0
141257,156617,1.0
141257,164297,1.0
141257,171977,1.0
141258,148938,1.0
141258,156618,1.0
141258,164298,1.0
141258,171978,1.0
141259,148939,1.0
141259,156619,1.0
141259,164299,1.0
141259,171979,1.0
141260,141261,1.1e-05
141260,148940,1.0
141260,156620,1.0
141260,164300,1.0
141260,171980,1.0
141261,141262,1.3e-05
141261,148941,1.0
141261,156621,1.0
141261,164301,1.0
141261,171981,1.0
141262,141263,1.2e-05
141262,148942,1.0
141262,156622,1.0
141262,164302,1.0
141262,171982,1.0
141263,148943,1.0
141263,156623,1.0
141263,164303,1.0
141263,171983,1.0
141264,148944,1.0
141264,156624,1.0
141264,164304,1.0
141264,171984,1.0
141265,148945,1.0
141265,156625,1.0
141265,164305,1.0
141265,171985,1.0
141266,148946,1.0
141266,156626,1.0
141266,164306,1.0
141266,171986,1.0
141267,148947,1.0
141267,156627,1.0
141267,164307,1.0
141267,171987,1.0
141268,148948,1.0
141268,156628,1.0
141268,164308,1.0
141268,171988,1.0
141269,148949,1.0
141269,156629,1.0
141269,164309,1.0
141269,171989,1.0
141270,148950,1.0
141270,156630,1.0
141270,164310,1.0
141270,171990,1.0
141271,141280,1.2e-05
141271,148951,1.0
141271,156631,1.0
141271,164311,1.0
141271,171991,1.0
141272,148952,1.0
141272,156632,1.0
141272,164312,1.0
141272,171992,1.0
141273,141279,1.3e-05
141273,148953,1.0
141273,156633,1.0
141273,164313,1.0
141273,171993,1.0
141274,148954,1.0
141274,156634,1.0
141274,164314,1.0
141274,171994,1.0
141275,148955,1.0
141275,156635,1.0
141275,164315,1.0
141275,171995,1.0
141276,148956,1.0
141276,156636,1.0
141276,164316,1.0
141276,171996,1.0
141277,141278,1e-05
141277,148957,1.0
141277,156637,1.0
141277,164317,1.0
141277,171997,1.0
141278,141279,1.4e-05
141278,148958,1.0
141278,156638,1.0
141278,164318,1.0
141278,171998,1.0
141279,141280,1.5e-05
141279,148959,1.0
141279,156639,1.0
141279,164319,1.0
141279,171999,1.0
141280,141281,1.2e-05
141280,148960,1.0
141280,156640,1.0
141280,164320,1.0
141280,172000,1.0
141281,148961,1.0
141281,156641,1.0
141281,164321,1.0
141281,172001,1.0
141282,148962,1.0
141282,156642,1.0
141282,164322,1.0
141282,172002,1.0
141283,148963,1.0
141283,156643,1.0
141283,164323,1.0
141283,172003,1.0
141284,148964,1.0
141284,156644,1.0
141284,164324,1.0
141284,172004,1.0
141285,148965,1.0
141285,156645,1.0
141285,164325,1.0
141285,172005,1.0
141286,148966,1.0
141286,156646,1.0
141286,164326,1.0
141286,172006,1.0
141287,148967,1.0
141287,156647,1.0
141287,164327,1.0
141287,172007,1.0
141288,148968,1.0
141288,156648,1.0
141288,164328,1.0
141288,172008,1.0
141289,148969,1.0
141289,156649,1.0
141289,164329,1.0
141289,172009,1.0
141290,148970,1.0
141290,156650,1.0
141290,164330,1.0
141290,172010,1.0
141291,148971,1.0
141291,156651,1.0
141291,164331,1.0
141291,172011,1.0
141292,148972,1.0
141292,156652,1.0
141292,164332,1.0
141292,172012,1.0
141293,148973,1.0
141293,156653,1.0
141293,164333,1.0
141293,172013,1.0
141294,148974,1.0
141294,156654,1.0
141294,164334,1.0
141294,172014,1.0
141295,148975,1.0
141295,156655,1.0
141295,164335,1.0
141295,172015,1.0
141296,148976,1.0
141296,156656,1.0
141296,164336,1.0
141296,172016,1.0
141297,148977,1.0
141297,156657,1.0
141297,164337,1.0
141297,172017,1.0
141298,148978,1.0
141298,156658,1.0
141298,164338,1.0
141298,172018,1.0
141299,148979,1.0
141299,156659,1.0
141299,164339,1.0
141299,172019,1.0
141300,148980,1.0
141300,156660,1.0
141300,164340,1.0
141300,172020,1.0
141301,148981,1.0
141301,156661,1.0
141301,164341,1.0
141301,172021,1.0
141302,148982,1.0
141302,156662,1.0
141302,164342,1.0
141302,172022,1.0
141303,148983,1.0
141303,156663,1.0
141303,164343,1.0
141303,172023,1.0
141304,148984,1.0
141304,156664,1.0
141304,164344,1.0
141304,172024,1.0
141305,148985,1.0
141305,156665,1.0
141305,164345,1.0
141305,172025,1.0
141306,148986,1.0
141306,156666,1.0
141306,164346,1.0
141306,172026,1.0
141307,148987,1.0
141307,156667,1.0
141307,164347,1.0
141307,172027,1.0
141308,148988,1.0
141308,156668,1.0
141308,164348,1.0
141308,172028,1.0
141309,148989,1.0
141309,156669,1.0
141309,164349,1.0
141309,172029,1.0
141310,148990,1.0
141310,156670,1.0
141310,164350,1.0
141310,172030,1.0
141311,148991,1.0
141311,156671,1.0
141311,164351,1.0
141311,172031,1.0
141312,148992,1.0
141312,156672,1.0
141312,164352,1.0
141312,172032,1.0
141313,148993,1.0
141313,156673,1.0
141313,164353,1.0
141313,172033,1.0
141314,148994,1.0
141314,156674,1.0
141314,164354,1.0
141314,172034,1.0
141315,148995,1.0
141315,156675,1.0
141315,164355,1.0
141315,172035,1.0
141316,148996,1.0
141316,156676,1.0
141316,164356,1.0
141316,172036,1.0
141317,148997,1.0
141317,156677,1.0
141317,164357,1.0
141317,172037,1.0
141318,148998,1.0
141318,156678,1.0
141318,164358,1.0
141318,172038,1.0
141319,148999,1.0
141319,156679,1.0
141319,164359,1.0
141319,172039,1.0
141320,149000,1.0
141320,156680,1.0
141320,164360,1.0
141320,172040,1.0
141321,149001,1.0
141321,156681,1.0
141321,164361,1.0
141321,172041,1.0
141322,149002,1.0
141322,156682,1.0
141322,164362,1.0
141322,172042,1.0
141323,149003,1.0
141323,156683,1.0
141323,164363,1.0
141323,172043,1.0
141324,149004,1.0
141324,156684,1.0
141324,164364,1.0
141324,172044,1.0
141325,149005,1.0
141325,156685,1.0
141325,164365,1.0
141325,172045,1.0
141326,149006,1.0
141326,156686,1.0
141326,164366,1.0
141326,172046,1.0
141327,149007,1.0
141327,156687,1.0
141327,164367,1.0
141327,172047,1.0
141328,149008,1.0
141328,156688,1.0
141328,164368,1.0
141328,172048,1.0
141329,149009,1.0
141329,156689,1.0
141329,164369,1.0
141329,172049,1.0
141330,149010,1.0
141330,156690,1.0
141330,164370,1.0
141330,172050,1.0
141331,149011,1.0
141331,156691,1.0
141331,164371,1.0
141331,172051,1.0
141332,149012,1.0
141332,156692,1.0
141332,164372,1.0
141332,172052,1.0
141333,149013,1.0
141333,156693,1.0
141333,164373,1.0
141333,172053,1.0
141334,149014,1.0
141334,156694,1.0
141334,164374,1.0
141334,172054,1.0
141335,149015,1.0
141335,156695,1.0
141335,164375,1.0
141335,172055,1.0
141336,149016,1.0
141336,156696,1.0
141336,164376,1.0
141336,172056,1.0
141337,149017,1.0
141337,156697,1.0
141337,164377,1.0
141337,172057,1.0
141338,149018,1.0
141338,156698,1.0
141338,164378,1.0
141338,172058,1.0
141339,149019,1.0
141339,156699,1.0
141339,164379,1.0
141339,172059,1.0
141340,149020,1.0
141340,156700,1.0
141340,164380,1.0
141340,172060,1.0
141341,149021,1.0
141341,156701,1.0
141341,164381,1.0
141341,172061,1.0
141342,149022,1.0
141342,156702,1.0
141342,164382,1.0
141342,172062,1.0
141343,149023,1.0
141343,156703,1.0
141343,164383,1.0
141343,172063,1.0
141344,149024,1.0
141344,156704,1.0
141344,164384,1.0
141344,172064,1.0
141345,149025,1.0
141345,156705,1.0
141345,164385,1.0
141345,172065,1.0
141346,149026,1.0
141346,156706,1.0
141346,164386,1.0
141346,172066,1.0
141347,149027,1.0
141347,156707,1.0
141347,164387,1.0
141347,172067,1.0
141348,149028,1.0
141348,156708,1.0
141348,164388,1.0
141348,172068,1.0
141349,149029,1.0
141349,156709,1.0
141349,164389,1.0
141349,172069,1.0
141350,149030,1.0
141350,156710,1.0
141350,164390,1.0
141350,172070,1.0
141351,149031,1.0
141351,156711,1.0
141351,164391,1.0
141351,172071,1.0
141352,149032,1.0
141352,156712,1.0
141352,164392,1.0
141352,172072,1.0
141353,149033,1.0
141353,156713,1.0
141353,164393,1.0
141353,172073,1.0
141354,149034,1.0
141354,156714,1.0
141354,164394,1.0
141354,172074,1.0
141355,149035,1.0
141355,156715,1.0
141355,164395,1.0
141355,172075,1.0
141356,149036,1.0
141356,156716,1.0
141356,164396,1.0
141356,172076,1.0
141357,149037,1.0
141357,156717,1.0
141357,164397,1.0
141357,172077,1.0
141358,149038,1.0
141358,156718,1.0
141358,164398,1.0
141358,172078,1.0
141359,149039,1.0
141359,156719,1.0
141359,164399,1.0
141359,172079,1.0
141360,149040,1.0
141360,156720,1.0
141360,164400,1.0
141360,172080,1.0
141361,141362,1.3e-05
141361,149041,1.0
141361,156721,1.0
141361,164401,1.0
141361,172081,1.0
141362,141363,1.4e-05
141362,141373,1.2e-05
141362,149042,1.0
141362,156722,1.0
141362,164402,1.0
141362,172082,1.0
141363,141364,1.2e-05
141363,149043,1.0
141363,156723,1.0
141363,164403,1.0
141363,172083,1.0
141364,149044,1.0
141364,156724,1.0
141364,164404,1.0
141364,172084,1.0
141365,149045,1.0
141365,156725,1.0
141365,164405,1.0
141365,172085,1.0
141366,149046,1.0
141366,156726,1.0
141366,164406,1.0
141366,172086,1.0
141367,149047,1.0
141367,156727,1.0
141367,164407,1.0
141367,172087,1.0
141368,149048,1.0
141368,156728,1.0
141368,164408,1.0
141368,172088,1.0
141369,149049,1.0
141369,156729,1.0
141369,164409,1.0
141369,172089,1.0
141370,149050,1.0
141370,156730,1.0
141370,164410,1.0
141370,172090,1.0
141371,149051,1.0
141371,156731,1.0
141371,164411,1.0
141371,172091,1.0
141372,141373,1e-05
141372,149052,1.0
141372,156732,1.0
141372,164412,1.0
141372,172092,1.0
141373,141374,1e-05
141373,149053,1.0
141373,156733,1.0
141373,164413,1.0
141373,172093,1.0
141374,149054,1.0
141374,156734,1.0
141374,164414,1.0
141374,172094,1.0
141375,149055,1.0
141375,156735,1.0
141375,164415,1.0
141375,172095,1.0
141376,141377,1e-05
141376,149056,1.0
141376,156736,1.0
141376,164416,1.0
141376,172096,1.0
141377,141378,1e-05
141377,149057,1.0
141377,156737,1.0
141377,164417,1.0
141377,172097,1.0
141378,149058,1.0
141378,156738,1.0
141378,164418,1.0
141378,172098,1.0
141379,149059,1.0
141379,156739,1.0
141379,164419,1.0
141379,172099,1.0
141380,149060,1.0
141380,156740,1.0
141380,164420,1.0
141380,172100,1.0
141381,141438,1e-05
141381,149061,1.0
141381,156741,1.0
141381,164421,1.0
141381,172101,1.0
141382,149062,1.0
141382,156742,1.0
141382,164422,1.0
141382,172102,1.0
141383,149063,1.0
141383,156743,1.0
141383,164423,1.0
141383,172103,1.0
141384,141385,1.2e-05
141384,141434,1.2e-05
141384,149064,1.0
141384,156744,1.0
141384,164424,1.0
141384,172104,1.0
141385,141386,1.5e-05
141385,141419,1.1e-05
141385,149065,1.0
141385,156745,1.0
141385,164425,1.0
141385,172105,1.0
141386,141387,1.5e-05
141386,149066,1.0
141386,156746,1.0
141386,164426,1.0
141386,172106,1.0
141387,141388,1.3e-05
141387,141397,1.2e-05
141387,149067,1.0
141387,156747,1.0
141387,164427,1.0
141387,172107,1.0
141388,141389,1.1e-05
141388,149068,1.0
141388,156748,1.0
141388,164428,1.0
141388,172108,1.0
141389,149069,1.0
141389,156749,1.0
141389,164429,1.0
141389,172109,1.0
141390,149070,1.0
141390,156750,1.0
141390,164430,1.0
141390,172110,1.0
141391,149071,1.0
141391,156751,1.0
141391,164431,1.0
141391,172111,1.0
141392,149072,1.0
141392,156752,1.0
141392,164432,1.0
141392,172112,1.0
141393,149073,1.0
141393,156753,1.0
141393,164433,1.0
141393,172113,1.0
141394,149074,1.0
141394,156754,1.0
141394,164434,1.0
141394,172114,1.0
141395,149075,1.0
141395,156755,1.0
141395,164435,1.0
141395,172115,1.0
141396,149076,1.0
141396,156756,1.0
141396,164436,1.0
141396,172116,1.0
141397,149077,1.0
141397,156757,1.0
141397,164437,1.0
141397,172117,1.0
141398,149078,1.0
141398,156758,1.0
141398,164438,1.0
141398,172118,1.0
141399,149079,1.0
141399,156759,1.0
141399,164439,1.0
141399,172119,1.0
141400,149080,1.0
141400,156760,1.0
141400,164440,1.0
141400,172120,1.0
141401,149081,1.0
141401,156761,1.0
141401,164441,1.0
141401,172121,1.0
141402,149082,1.0
141402,156762,1.0
141402,164442,1.0
141402,172122,1.0
141403,149083,1.0
141403,156763,1.0
141403,164443,1.0
141403,172123,1.0
141404,149084,1.0
141404,156764,1.0
141404,164444,1.0
141404,172124,1.0
141405,149085,1.0
141405,156765,1.0
141405,164445,1.0
141405,172125,1.0
141406,149086,1.0
141406,156766,1.0
141406,164446,1.0
141406,172126,1.0
141407,141415,1e-05
141407,149087,1.0
141407,156767,1.0
141407,164447,1.0
141407,172127,1.0
141408,149088,1.0
141408,156768,1.0
141408,164448,1.0
141408,172128,1.0
141409,149089,1.0
141409,156769,1.0
141409,164449,1.0
141409,172129,1.0
141410,149090,1.0
141410,156770,1.0
141410,164450,1.0
141410,172130,1.0
141411,149091,1.0
141411,156771,1.0
141411,164451,1.0
141411,172131,1.0
141412,149092,1.0
141412,156772,1.0
141412,164452,1.0
141412,172132,1.0
141413,141414,1e-05
141413,149093,1.0
141413,156773,1.0
141413,164453,1.0
141413,172133,1.0
141414,141415,1.2e-05
141414,149094,1.0
141414,156774,1.0
141414,164454,1.0
141414,172134,1.0
141415,141416,1.1e-05
141415,149095,1.0
141415,156775,1.0
141415,164455,1.0
141415,172135,1.0
141416,149096,1.0
141416,156776,1.0
141416,164456,1.0
141416,172136,1.0
141417,149097,1.0
141417,156777,1.0
141417,164457,1.0
141417,172137,1.0
141418,149098,1.0
141418,156778,1.0
141418,164458,1.0
141418,172138,1.0
141419,149099,1.0
141419,156779,1.0
141419,164459,1.0
141419,172139,1.0
141420,149100,1.0
141420,156780,1.0
141420,164460,1.0
141420,172140,1.0
141421,149101,1.0
141421,156781,1.0
141421,164461,1.0
141421,172141,1.0
141422,149102,1.0
141422,156782,1.0
141422,164462,1.0
141422,172142,1.0
141423,149103,1.0
141423,156783,1.0
141423,164463,1.0
141423,172143,1.0
141424,149104,1.0
141424,156784,1.0
141424,164464,1.0
141424,172144,1.0
141425,149105,1.0
141425,156785,1.0
141425,164465,1.0
141425,172145,1.0
141426,141433,1.4e-05
141426,149106,1.0
141426,156786,1.0
141426,164466,1.0
141426,172146,1.0
141427,149107,1.0
141427,156787,1.0
141427,164467,1.0
141427,172147,1.0
141428,149108,1.0
141428,156788,1.0
141428,164468,1.0
141428,172148,1.0
141429,149109,1.0
141429,156789,1.0
141429,164469,1.0
141429,172149,1.0
141430,149110,1.0
141430,156790,1.0
141430,164470,1.0
141430,172150,1.0
141431,141432,1.2e-05
141431,149111,1.0
141431,156791,1.0
141431,164471,1.0
141431,172151,1.0
141432,141433,1.4e-05
141432,149112,1.0
141432,156792,1.0
141432,164472,1.0
141432,172152,1.0
141433,141434,1.3e-05
141433,149113,1.0
141433,156793,1.0
141433,164473,1.0
141433,172153,1.0
141434,141435,1.1e-05
141434,149114,1.0
141434,156794,1.0
141434,164474,1.0
141434,172154,1.0
141435,141436,1e-05
141435,149115,1.0
141435,156795,1.0
141435,164475,1.0
141435,172155,1.0
141436,141437,1e-05
141436,149116,1.0
141436,156796,1.0
141436,164476,1.0
141436,172156,1.0
141437,141438,1.1e-05
141437,149117,1.0
141437,156797,1.0
141437,164477,1.0
141437,172157,1.0
141438,141439,1e-05
141438,149118,1.0
141438,156798,1.0
141438,164478,1.0
141438,172158,1.0
141439,149119,1.0
141439,156799,1.0
141439,164479,1.0
141439,172159,1.0
141440,149120,1.0
141440,156800,1.0
141440,164480,1.0
141440,172160,1.0
141441,149121,1.0
141441,156801,1.0
141441,164481,1.0
141441,172161,1.0
141442,149122,1.0
141442,156802,1.0
141442,164482,1.0
141442,172162,1.0
141443,149123,1.0
141443,156803,1.0
141443,164483,1.0
141443,172163,1.0
141444,149124,1.0
141444,156804,1.0
141444,164484,1.0
141444,172164,1.0
141445,149125,1.0
141445,156805,1.0
141445,164485,1.0
141445,172165,1.0
141446,149126,1.0
141446,156806,1.0
141446,164486,1.0
141446,172166,1.0
141447,149127,1.0
141447,156807,1.0
141447,164487,1.0
141447,172167,1.0
141448,149128,1.0
141448,156808,1.0
141448,164488,1.0
141448,172168,1.0
141449,141458,1.2e-05
141449,149129,1.0
141449,156809,1.0
141449,164489,1.0
141449,172169,1.0
141450,149130,1.0
141450,156810,1.0
141450,164490,1.0
141450,172170,1.0
141451,149131,1.0
141451,156811,1.0
141451,164491,1.0
141451,172171,1.0
141452,149132,1.0
141452,156812,1.0
141452,164492,1.0
141452,172172,1.0
141453,149133,1.0
141453,156813,1.0
141453,164493,1.0
141453,172173,1.0
141454,149134,1.0
141454,156814,1.0
141454,164494,1.0
141454,172174,1.0
141455,149135,1.0
141455,156815,1.0
141455,164495,1.0
141455,172175,1.0
141456,141457,1e-05
141456,149136,1.0
141456,156816,1.0
141456,164496,1.0
141456,172176,1.0
141457,141458,1.2e-05
141457,149137,1.0
141457,156817,1.0
141457,164497,1.0
141457,172177,1.0
141458,141459,1.2e-05
141458,149138,1.0
141458,156818,1.0
141458,164498,1.0
141458,172178,1.0
141459,149139,1.0
141459,156819,1.0
141459,164499,1.0
141459,172179,1.0
141460,149140,1.0
141460,156820,1.0
141460,164500,1.0
141460,172180,1.0
141461,149141,1.0
141461,156821,1.0
141461,164501,1.0
141461,172181,1.0
141462,149142,1.0
141462,156822,1.0
141462,164502,1.0
141462,172182,1.0
141463,149143,1.0
141463,156823,1.0
141463,164503,1.0
141463,172183,1.0
141464,149144,1.0
141464,156824,1.0
141464,164504,1.0
141464,172184,1.0
141465,149145,1.0
141465,156825,1.0
141465,164505,1.0
141465,172185,1.0
141466,149146,1.0
141466,156826,1.0
141466,164506,1.0
141466,172186,1.0
141467,149147,1.0
141467,156827,1.0
141467,164507,1.0
141467,172187,1.0
141468,149148,1.0
141468,156828,1.0
141468,164508,1.0
141468,172188,1.0
141469,149149,1.0
141469,156829,1.0
141469,164509,1.0
141469,172189,1.0
141470,149150,1.0
141470,156830,1.0
141470,164510,1.0
141470,172190,1.0
141471,149151,1.0
141471,156831,1.0
141471,164511,1.0
141471,172191,1.0
141472,149152,1.0
141472,156832,1.0
141472,164512,1.0
141472,172192,1.0
141473,149153,1.0
141473,156833,1.0
141473,164513,1.0
141473,172193,1.0
141474,149154,1.0
141474,156834,1.0
141474,164514,1.0
141474,172194,1.0
141475,149155,1.0
141475,156835,1.0
141475,164515,1.0
141475,172195,1.0
141476,149156,1.0
141476,156836,1.0
141476,164516,1.0
141476,172196,1.0
141477,149157,1.0
141477,156837,1.0
141477,164517,1.0
141477,172197,1.0
141478,149158,1.0
141478,156838,1.0
141478,164518,1.0
141478,172198,1.0
141479,149159,1.0
141479,156839,1.0
141479,164519,1.0
141479,172199,1.0
141480,149160,1.0
141480,156840,1.0
141480,164520,1.0
141480,172200,1.0
141481,149161,1.0
141481,156841,1.0
141481,164521,1.0
141481,172201,1.0
141482,149162,1.0
141482,156842,1.0
141482,164522,1.0
141482,172202,1.0
141483,149163,1.0
141483,156843,1.0
141483,164523,1.0
141483,172203,1.0
141484,149164,1.0
141484,156844,1.0
141484,164524,1.0
141484,172204,1.0
141485,149165,1.0
141485,156845,1.0
141485,164525,1.0
141485,172205,1.0
141486,149166,1.0
141486,156846,1.0
141486,164526,1.0
141486,172206,1.0
141487,149167,1.0
141487,156847,1.0
141487,164527,1.0
141487,172207,1.0
141488,149168,1.0
141488,156848,1.0
141488,164528,1.0
141488,172208,1.0
141489,149169,1.0
141489,156849,1.0
141489,164529,1.0
141489,172209,1.0
141490,149170,1.0
141490,156850,1.0
141490,164530,1.0
141490,172210,1.0
141491,149171,1.0
141491,156851,1.0
141491,164531,1.0
141491,172211,1.0
141492,149172,1.0
141492,156852,1.0
141492,164532,1.0
141492,172212,1.0
141493,149173,1.0
141493,156853,1.0
141493,164533,1.0
141493,172213,1.0
141494,149174,1.0
141494,156854,1.0
141494,164534,1.0
141494,172214,1.0
141495,149175,1.0
141495,156855,1.0
141495,164535,1.0
141495,172215,1.0
141496,149176,1.0
141496,156856,1.0
141496,164536,1.0
141496,172216,1.0
141497,149177,1.0
141497,156857,1.0
141497,164537,1.0
141497,172217,1.0
141498,149178,1.0
141498,156858,1.0
141498,164538,1.0
141498,172218,1.0
141499,149179,1.0
141499,156859,1.0
141499,164539,1.0
141499,172219,1.0
141500,149180,1.0
141500,156860,1.0
141500,164540,1.0
141500,172220,1.0
141501,149181,1.0
141501,156861,1.0
141501,164541,1.0
141501,172221,1.0
141502,149182,1.0
141502,156862,1.0
141502,164542,1.0
141502,172222,1.0
141503,149183,1.0
141503,156863,1.0
141503,164543,1.0
141503,172223,1.0
141504,149184,1.0
141504,156864,1.0
141504,164544,1.0
141504,172224,1.0
141505,149185,1.0
141505,156865,1.0
141505,164545,1.0
141505,172225,1.0
141506,149186,1.0
141506,156866,1.0
141506,164546,1.0
141506,172226,1.0
141507,149187,1.0
141507,156867,1.0
141507,164547,1.0
141507,172227,1.0
141508,149188,1.0
141508,156868,1.0
141508,164548,1.0
141508,172228,1.0
141509,149189,1.0
141509,156869,1.0
141509,164549,1.0
141509,172229,1.0
141510,149190,1.0
141510,156870,1.0
141510,164550,1.0
141510,172230,1.0
141511,149191,1.0
141511,156871,1.0
141511,164551,1.0
141511,172231,1.0
141512,149192,1.0
141512,156872,1.0
141512,164552,1.0
141512,172232,1.0
141513,149193,1.0
141513,156873,1.0
141513,164553,1.0
141513,172233,1.0
141514,149194,1.0
141514,156874,1.0
141514,164554,1.0
141514,172234,1.0
141515,149195,1.0
141515,156875,1.0
141515,164555,1.0
141515,172235,1.0
141516,149196,1.0
141516,156876,1.0
141516,164556,1.0
141516,172236,1.0
141517,149197,1.0
141517,156877,1.0
141517,164557,1.0
141517,172237,1.0
141518,149198,1.0
141518,156878,1.0
141518,164558,1.0
141518,172238,1.0
141519,149199,1.0
141519,156879,1.0
141519,164559,1.0
141519,172239,1.0
141520,149200,1.0
141520,156880,1.0
141520,164560,1.0
141520,172240,1.0
141521,149201,1.0
141521,156881,1.0
141521,164561,1.0
141521,172241,1.0
141522,149202,1.0
141522,156882,1.0
141522,164562,1.0
141522,172242,1.0
141523,149203,1.0
141523,156883,1.0
141523,164563,1.0
141523,172243,1.0
141524,149204,1.0
141524,156884,1.0
141524,164564,1.0
141524,172244,1.0
141525,149205,1.0
141525,156885,1.0
141525,164565,1.0
141525,172245,1.0
141526,149206,1.0
141526,156886,1.0
141526,164566,1.0
141526,172246,1.0
141527,149207,1.0
141527,156887,1.0
141527,164567,1.0
141527,172247,1.0
141528,149208,1.0
141528,156888,1.0
141528,164568,1.0
141528,172248,1.0
141529,149209,1.0
141529,156889,1.0
141529,164569,1.0
141529,172249,1.0
141530,149210,1.0
141530,156890,1.0
141530,164570,1.0
141530,172250,1.0
141531,149211,1.0
141531,156891,1.0
141531,164571,1.0
141531,172251,1.0
141532,149212,1.0
141532,156892,1.0
141532,164572,1.0
141532,172252,1.0
141533,149213,1.0
141533,156893,1.0
141533,164573,1.0
141533,172253,1.0
141534,149214,1.0
141534,156894,1.0
141534,164574,1.0
141534,172254,1.0
141535,149215,1.0
141535,156895,1.0
141535,164575,1.0
141535,172255,1.0
141536,149216,1.0
141536,156896,1.0
141536,164576,1.0
141536,172256,1.0
141537,149217,1.0
141537,156897,1.0
141537,164577,1.0
141537,172257,1.0
141538,149218,1.0
141538,156898,1.0
141538,164578,1.0
141538,172258,1.0
141539,149219,1.0
141539,156899,1.0
141539,164579,1.0
141539,172259,1.0
141540,149220,1.0
141540,156900,1.0
141540,164580,1.0
141540,172260,1.0
141541,149221,1.0
141541,156901,1.0
141541,164581,1.0
141541,172261,1.0
141542,149222,1.0
