id,x,y,degree,electrode,electrode_id,phase,timepoint
e18_t112,2530.61,4173.91,0.0,OZ,18,pre,112
e18_t113,2528.79,4174.64,0.0,OZ,18,pre,113
e18_t114,2526.95,4175.32,0.1333,OZ,18,pre,114
e18_t115,2525.09,4175.96,0.0,OZ,18,pre,115
e18_t116,2523.22,4176.56,0.2667,OZ,18,pre,116
e18_t117,2521.34,4177.1,0.2667,OZ,18,pre,117
e18_t118,2519.44,4177.6,0.2667,OZ,18,pre,118
e18_t119,2517.53,4178.06,0.2667,OZ,18,pre,119
e18_t120,2515.61,4178.46,0.2667,OZ,18,pre,120
e18_t121,2513.68,4178.82,0.4,OZ,18,pre,121
e18_t122,2511.74,4179.13,0.4,OZ,18,pre,122
e18_t123,2509.79,4179.4,0.2667,OZ,18,pre,123
e18_t124,2507.84,4179.61,0.2667,OZ,18,pre,124
e18_t125,2505.89,4179.78,0.2667,OZ,18,pre,125
e18_t126,2503.93,4179.9,0.5333,OZ,18,pre,126
e18_t127,2501.96,4179.98,0.5333,OZ,18,pre,127
e18_t128,2500.0,4180.0,0.2667,OZ,18,pre,128
e18_t129,2498.04,4179.98,0.1333,OZ,18,pre,129
e18_t130,2496.07,4179.9,0.2667,OZ,18,pre,130
e18_t131,2494.11,4179.78,0.2667,OZ,18,pre,131
e18_t132,2492.16,4179.61,0.5333,OZ,18,pre,132
e18_t133,2490.21,4179.4,0.2667,OZ,18,pre,133
e18_t134,2488.26,4179.13,0.2667,OZ,18,pre,134
e18_t135,2486.32,4178.82,0.0,OZ,18,pre,135
e18_t136,2484.39,4178.46,0.0,OZ,18,pre,136
e18_t137,2482.47,4178.06,0.1333,OZ,18,pre,137
e18_t138,2480.56,4177.6,0.1333,OZ,18,pre,138
e18_t139,2478.66,4177.1,0.0,OZ,18,pre,139
e18_t140,2476.78,4176.56,0.0,OZ,18,pre,140
e18_t141,2474.91,4175.96,0.1333,OZ,18,pre,141
e18_t142,2473.05,4175.32,0.0,OZ,18,pre,142
e18_t143,2471.21,4174.64,0.0,OZ,18,pre,143
e18_t144,2469.39,4173.91,0.1333,OZ,18,pre,144
e18_t145,2467.58,4173.14,0.2667,OZ,18,pre,145
e18_t146,2465.8,4172.32,0.4,OZ,18,pre,146
e18_t147,2464.03,4171.46,0.1333,OZ,18,pre,147
e18_t148,2462.29,4170.55,0.1333,OZ,18,pre,148
e18_t149,2460.57,4169.61,0.2667,OZ,18,pre,149
e18_t150,2458.87,4168.62,0.4,OZ,18,pre,150
e18_t151,2457.2,4167.59,0.4,OZ,18,pre,151
e18_t152,2455.55,4166.52,0.2667,OZ,18,pre,152
e18_t153,2453.94,4165.41,0.2667,OZ,18,pre,153
e18_t154,2452.34,4164.26,0.1333,OZ,18,pre,154
e18_t155,2450.78,4163.07,0.0,OZ,18,pre,155
e18_t156,2449.25,4161.84,0.0,OZ,18,pre,156
e18_t157,2447.75,4160.58,0.0,OZ,18,pre,157
e18_t158,2446.28,4159.28,0.0,OZ,18,pre,158
e18_t159,2444.84,4157.94,0.0,OZ,18,pre,159
e18_t160,2443.43,4156.57,0.0,OZ,18,pre,160
e18_t161,2442.06,4155.16,0.0,OZ,18,pre,161
e18_t162,2440.72,4153.72,0.0,OZ,18,pre,162
e18_t163,2439.42,4152.25,0.0,OZ,18,pre,163
e18_t164,2438.16,4150.75,0.0,OZ,18,pre,164
e18_t165,2436.93,4149.22,0.0,OZ,18,pre,165
e18_t166,2435.74,4147.66,0.0,OZ,18,pre,166
e18_t167,2434.59,4146.06,0.0,OZ,18,pre,167
e18_t168,2433.48,4144.45,0.0,OZ,18,pre,168
e18_t169,2432.41,4142.8,0.0,OZ,18,pre,169
e18_t170,2431.38,4141.13,0.0,OZ,18,pre,170
e18_t171,2430.39,4139.43,0.0,OZ,18,pre,171
e18_t172,2429.45,4137.71,0.1333,OZ,18,pre,172
e18_t173,2428.54,4135.97,0.2667,OZ,18,pre,173
e18_t174,2427.68,4134.2,0.1333,OZ,18,pre,174
e18_t175,2426.86,4132.42,0.0,OZ,18,pre,175
e18_t176,2426.09,4130.61,0.0,OZ,18,pre,176
e18_t177,2425.36,4128.79,0.0,OZ,18,pre,177
e18_t178,2424.68,4126.95,0.0,OZ,18,pre,178
e18_t179,2424.04,4125.09,0.0,OZ,18,pre,179
e18_t180,2423.44,4123.22,0.0,OZ,18,pre,180
e18_t181,2422.9,4121.34,0.0,OZ,18,pre,181
e18_t182,2422.4,4119.44,0.0,OZ,18,pre,182
e18_t183,2421.94,4117.53,0.0,OZ,18,pre,183
e18_t184,2421.54,4115.61,0.0,OZ,18,pre,184
e18_t185,2421.18,4113.68,0.0,OZ,18,pre,185
e18_t186,2420.87,4111.74,0.0,OZ,18,pre,186
e18_t187,2420.6,4109.79,0.0,OZ,18,pre,187
e18_t188,2420.39,4107.84,0.0,OZ,18,pre,188
e18_t189,2420.22,4105.89,0.0,OZ,18,pre,189
e18_t190,2420.1,4103.93,0.0,OZ,18,pre,190
e18_t191,2420.02,4101.96,0.1333,OZ,18,pre,191
e18_t192,2420.0,4100.0,0.4,OZ,18,pre,192
e18_t193,2420.02,4098.04,0.2667,OZ,18,pre,193
e18_t194,2420.1,4096.07,0.2667,OZ,18,pre,194
e18_t195,2420.22,4094.11,0.2667,OZ,18,pre,195
e18_t196,2420.39,4092.16,0.2667,OZ,18,pre,196
e18_t197,2420.6,4090.21,0.5333,OZ,18,pre,197
e18_t198,2420.87,4088.26,0.1333,OZ,18,pre,198
e18_t199,2421.18,4086.32,0.0,OZ,18,pre,199
e18_t200,2421.54,4084.39,0.1333,OZ,18,pre,200
e18_t201,2421.94,4082.47,0.0,OZ,18,pre,201
e18_t202,2422.4,4080.56,0.2667,OZ,18,pre,202
e18_t203,2422.9,4078.66,0.0,OZ,18,pre,203
e18_t204,2423.44,4076.78,0.1333,OZ,18,pre,204
e18_t205,2424.04,4074.91,0.4,OZ,18,pre,205
e18_t206,2424.68,4073.05,0.2667,OZ,18,pre,206
e18_t207,2425.36,4071.21,0.1333,OZ,18,pre,207
e18_t208,2426.09,4069.39,0.0,OZ,18,pre,208
e18_t209,2426.86,4067.58,0.0,OZ,18,pre,209
e18_t210,2427.68,4065.8,0.0,OZ,18,pre,210
e18_t211,2428.54,4064.03,0.0,OZ,18,pre,211
e18_t212,2429.45,4062.29,0.0,OZ,18,pre,212
e18_t213,2430.39,4060.57,0.1333,OZ,18,pre,213
e18_t214,2431.38,4058.87,0.1333,OZ,18,pre,214
e18_t215,2432.41,4057.2,0.1333,OZ,18,pre,215
e18_t216,2433.48,4055.55,0.0,OZ,18,pre,216
e18_t217,2434.59,4053.94,0.1333,OZ,18,pre,217
e18_t218,2435.74,4052.34,0.0,OZ,18,pre,218
e18_t219,2436.93,4050.78,0.0,OZ,18,pre,219
e18_t220,2438.16,4049.25,0.0,OZ,18,pre,220
e18_t221,2439.42,4047.75,0.1333,OZ,18,pre,221
e18_t222,2440.72,4046.28,0.2667,OZ,18,pre,222
e18_t223,2442.06,4044.84,0.5333,OZ,18,pre,223
e18_t224,2443.43,4043.43,0.4,OZ,18,pre,224
e18_t225,2444.84,4042.06,0.1333,OZ,18,pre,225
e18_t226,2446.28,4040.72,0.0,OZ,18,pre,226
e18_t227,2447.75,4039.42,0.0,OZ,18,pre,227
e18_t228,2449.25,4038.16,0.0,OZ,18,pre,228
e18_t229,2450.78,4036.93,0.0,OZ,18,pre,229
e18_t230,2452.34,4035.74,0.1333,OZ,18,pre,230
e18_t231,2453.94,4034.59,0.0,OZ,18,pre,231
e18_t232,2455.55,4033.48,0.0,OZ,18,pre,232
e18_t233,2457.2,4032.41,0.0,OZ,18,pre,233
e18_t234,2458.87,4031.38,0.0,OZ,18,pre,234
e18_t235,2460.57,4030.39,0.0,OZ,18,pre,235
e18_t236,2462.29,4029.45,0.1333,OZ,18,pre,236
e18_t237,2464.03,4028.54,0.0,OZ,18,pre,237
e18_t238,2465.8,4027.68,0.0,OZ,18,pre,238
e18_t239,2467.58,4026.86,0.0,OZ,18,pre,239
e18_t240,2469.39,4026.09,0.0,OZ,18,pre,240
e18_t241,2471.21,4025.36,0.0,OZ,18,pre,241
e18_t242,2473.05,4024.68,0.0,OZ,18,pre,242
e18_t243,2474.91,4024.04,0.0,OZ,18,pre,243
e18_t244,2476.78,4023.44,0.0,OZ,18,pre,244
e18_t245,2478.66,4022.9,0.0,OZ,18,pre,245
e18_t246,2480.56,4022.4,0.1333,OZ,18,pre,246
e18_t247,2482.47,4021.94,0.2667,OZ,18,pre,247
e18_t248,2484.39,4021.54,0.2667,OZ,18,pre,248
e18_t249,2486.32,4021.18,0.0,OZ,18,pre,249
e18_t250,2488.26,4020.87,0.0,OZ,18,pre,250
e18_t251,2490.21,4020.6,0.1333,OZ,18,pre,251
e18_t252,2492.16,4020.39,0.2667,OZ,18,pre,252
e18_t253,2494.11,4020.22,0.2667,OZ,18,pre,253
e18_t254,2496.07,4020.1,0.4,OZ,18,pre,254
e18_t255,2498.04,4020.02,0.2667,OZ,18,pre,255
e19_t0,3500.0,4170.0,0.0,O2,19,pre,0
e19_t1,3501.96,4170.02,0.0,O2,19,pre,1
e19_t2,3503.93,4170.1,0.0,O2,19,pre,2
e19_t3,3505.89,4170.22,0.0,O2,19,pre,3
e19_t4,3507.84,4170.39,0.0,O2,19,pre,4
e19_t5,3509.79,4170.6,0.4,O2,19,pre,5
e19_t6,3511.74,4170.87,0.1333,O2,19,pre,6
e19_t7,3513.68,4171.18,0.0,O2,19,pre,7
e19_t8,3515.61,4171.54,0.6667,O2,19,pre,8
e19_t9,3517.53,4171.94,1.3333,O2,19,pre,9
e19_t10,3519.44,4172.4,0.6667,O2,19,pre,10
e19_t11,3521.34,4172.9,0.0,O2,19,pre,11
e19_t12,3523.22,4173.44,1.2,O2,19,pre,12
e19_t13,3525.09,4174.04,2.0,O2,19,pre,13
e19_t14,3526.95,4174.68,1.2,O2,19,pre,14
e19_t15,3528.79,4175.36,0.0,O2,19,pre,15
e19_t16,3530.61,4176.09,0.0,O2,19,pre,16
e19_t17,3532.42,4176.86,0.0,O2,19,pre,17
e19_t18,3534.2,4177.68,0.0,O2,19,pre,18
e19_t19,3535.97,4178.54,0.0,O2,19,pre,19
e19_t20,3537.71,4179.45,0.0,O2,19,pre,20
e19_t21,3539.43,4180.39,0.0,O2,19,pre,21
e19_t22,3541.13,4181.38,0.1333,O2,19,pre,22
e19_t23,3542.8,4182.41,0.1333,O2,19,pre,23
e19_t24,3544.45,4183.48,0.0,O2,19,pre,24
e19_t25,3546.06,4184.59,0.4,O2,19,pre,25
e19_t26,3547.66,4185.74,0.1333,O2,19,pre,26
e19_t27,3549.22,4186.93,0.0,O2,19,pre,27
e19_t28,3550.75,4188.16,0.8,O2,19,pre,28
e19_t29,3552.25,4189.42,1.8667,O2,19,pre,29
e19_t30,3553.72,4190.72,1.2,O2,19,pre,30
e19_t31,3555.16,4192.06,0.1333,O2,19,pre,31
e19_t32,3556.57,4193.43,0.1333,O2,19,pre,32
e19_t33,3557.94,4194.84,0.0,O2,19,pre,33
e19_t34,3559.28,4196.28,0.0,O2,19,pre,34
e19_t35,3560.58,4197.75,0.0,O2,19,pre,35
e19_t36,3561.84,4199.25,0.0,O2,19,pre,36
e19_t37,3563.07,4200.78,0.0,O2,19,pre,37
e19_t38,3564.26,4202.34,0.0,O2,19,pre,38
e19_t39,3565.41,4203.94,0.0,O2,19,pre,39
e19_t40,3566.52,4205.55,0.0,O2,19,pre,40
e19_t41,3567.59,4207.2,0.1333,O2,19,pre,41
e19_t42,3568.62,4208.87,0.1333,O2,19,pre,42
e19_t43,3569.61,4210.57,0.0,O2,19,pre,43
e19_t44,3570.55,4212.29,0.2667,O2,19,pre,44
e19_t45,3571.46,4214.03,0.4,O2,19,pre,45
e19_t46,3572.32,4215.8,0.2667,O2,19,pre,46
e19_t47,3573.14,4217.58,0.1333,O2,19,pre,47
e19_t48,3573.91,4219.39,0.2667,O2,19,pre,48
e19_t49,3574.64,4221.21,0.2667,O2,19,pre,49
e19_t50,3575.32,4223.05,0.4,O2,19,pre,50
e19_t51,3575.96,4224.91,0.1333,O2,19,pre,51
e19_t52,3576.56,4226.78,0.0,O2,19,pre,52
e19_t53,3577.1,4228.66,0.1333,O2,19,pre,53
e19_t54,3577.6,4230.56,0.0,O2,19,pre,54
e19_t55,3578.06,4232.47,0.1333,O2,19,pre,55
e19_t56,3578.46,4234.39,0.5333,O2,19,pre,56
e19_t57,3578.82,4236.32,0.6667,O2,19,pre,57
e19_t58,3579.13,4238.26,0.2667,O2,19,pre,58
e19_t59,3579.4,4240.21,0.1333,O2,19,pre,59
e19_t60,3579.61,4242.16,0.5333,O2,19,pre,60
e19_t61,3579.78,4244.11,0.9333,O2,19,pre,61
e19_t62,3579.9,4246.07,0.9333,O2,19,pre,62
e19_t63,3579.98,4248.04,0.2667,O2,19,pre,63
e19_t64,3580.0,4250.0,0.1333,O2,19,pre,64
e19_t65,3579.98,4251.96,0.1333,O2,19,pre,65
e19_t66,3579.9,4253.93,0.1333,O2,19,pre,66
e19_t67,3579.78,4255.89,0.2667,O2,19,pre,67
e19_t68,3579.61,4257.84,0.0,O2,19,pre,68
e19_t69,3579.4,4259.79,0.0,O2,19,pre,69
e19_t70,3579.13,4261.74,0.2667,O2,19,pre,70
e19_t71,3578.82,4263.68,0.6667,O2,19,pre,71
e19_t72,3578.46,4265.61,1.4667,O2,19,pre,72
e19_t73,3578.06,4267.53,1.6,O2,19,pre,73
e19_t74,3577.6,4269.44,1.0667,O2,19,pre,74
e19_t75,3577.1,4271.34,0.4,O2,19,pre,75
e19_t76,3576.56,4273.22,0.8,O2,19,pre,76
e19_t77,3575.96,4275.09,1.6,O2,19,pre,77
e19_t78,3575.32,4276.95,0.5333,O2,19,pre,78
e19_t79,3574.64,4278.79,0.1333,O2,19,pre,79
e19_t80,3573.91,4280.61,0.1333,O2,19,pre,80
e19_t81,3573.14,4282.42,0.0,O2,19,pre,81
e19_t82,3572.32,4284.2,0.0,O2,19,pre,82
e19_t83,3571.46,4285.97,0.1333,O2,19,pre,83
e19_t84,3570.55,4287.71,0.1333,O2,19,pre,84
e19_t85,3569.61,4289.43,0.1333,O2,19,pre,85
e19_t86,3568.62,4291.13,0.0,O2,19,pre,86
e19_t87,3567.59,4292.8,0.0,O2,19,pre,87
e19_t88,3566.52,4294.45,0.5333,O2,19,pre,88
e19_t89,3565.41,4296.06,1.3333,O2,19,pre,89
e19_t90,3564.26,4297.66,1.0667,O2,19,pre,90
e19_t91,3563.07,4299.22,0.1333,O2,19,pre,91
e19_t92,3561.84,4300.75,0.4,O2,19,pre,92
e19_t93,3560.58,4302.25,1.4667,O2,19,pre,93
e19_t94,3559.28,4303.72,0.6667,O2,19,pre,94
e19_t95,3557.94,4305.16,0.2667,O2,19,pre,95
e19_t96,3556.57,4306.57,0.4,O2,19,pre,96
e19_t97,3555.16,4307.94,0.1333,O2,19,pre,97
e19_t98,3553.72,4309.28,0.0,O2,19,pre,98
e19_t99,3552.25,4310.58,0.0,O2,19,pre,99
e19_t100,3550.75,4311.84,0.0,O2,19,pre,100
e19_t101,3549.22,4313.07,0.0,O2,19,pre,101
e19_t102,3547.66,4314.26,0.0,O2,19,pre,102
e19_t103,3546.06,4315.41,0.0,O2,19,pre,103
e19_t104,3544.45,4316.52,0.5333,O2,19,pre,104
e19_t105,3542.8,4317.59,0.8,O2,19,pre,105
e19_t106,3541.13,4318.62,0.2667,O2,19,pre,106
e19_t107,3539.43,4319.61,0.1333,O2,19,pre,107
e19_t108,3537.71,4320.55,0.5333,O2,19,pre,108
e19_t109,3535.97,4321.46,0.9333,O2,19,pre,109
e19_t110,3534.2,4322.32,0.5333,O2,19,pre,110
e19_t111,3532.42,4323.14,0.2667,O2,19,pre,111
e19_t112,3530.61,4323.91,0.0,O2,19,pre,112
e19_t113,3528.79,4324.64,0.1333,O2,19,pre,113
e19_t114,3526.95,4325.32,0.0,O2,19,pre,114
e19_t115,3525.09,4325.96,0.0,O2,19,pre,115
e19_t116,3523.22,4326.56,0.2667,O2,19,pre,116
e19_t117,3521.34,4327.1,0.0,O2,19,pre,117
e19_t118,3519.44,4327.6,0.0,O2,19,pre,118
e19_t119,3517.53,4328.06,0.0,O2,19,pre,119
e19_t120,3515.61,4328.46,0.5333,O2,19,pre,120
e19_t121,3513.68,4328.82,1.2,O2,19,pre,121
e19_t122,3511.74,4329.13,0.8,O2,19,pre,122
e19_t123,3509.79,4329.4,0.2667,O2,19,pre,123
e19_t124,3507.84,4329.61,0.9333,O2,19,pre,124
e19_t125,3505.89,4329.78,1.3333,O2,19,pre,125
e19_t126,3503.93,4329.9,0.9333,O2,19,pre,126
e19_t127,3501.96,4329.98,0.2667,O2,19,pre,127
e19_t128,3500.0,4330.0,0.1333,O2,19,pre,128
e19_t129,3498.04,4329.98,0.1333,O2,19,pre,129
e19_t130,3496.07,4329.9,0.4,O2,19,pre,130
e19_t131,3494.11,4329.78,0.2667,O2,19,pre,131
e19_t132,3492.16,4329.61,0.2667,O2,19,pre,132
e19_t133,3490.21,4329.4,0.4,O2,19,pre,133
e19_t134,3488.26,4329.13,0.2667,O2,19,pre,134
e19_t135,3486.32,4328.82,0.4,O2,19,pre,135
e19_t136,3484.39,4328.46,0.9333,O2,19,pre,136
e19_t137,3482.47,4328.06,1.7333,O2,19,pre,137
e19_t138,3480.56,4327.6,1.0667,O2,19,pre,138
e19_t139,3478.66,4327.1,0.0,O2,19,pre,139
e19_t140,3476.78,4326.56,0.2667,O2,19,pre,140
e19_t141,3474.91,4325.96,0.8,O2,19,pre,141
e19_t142,3473.05,4325.32,0.4,O2,19,pre,142
e19_t143,3471.21,4324.64,0.1333,O2,19,pre,143
e19_t144,3469.39,4323.91,0.0,O2,19,pre,144
e19_t145,3467.58,4323.14,0.0,O2,19,pre,145
e19_t146,3465.8,4322.32,0.1333,O2,19,pre,146
e19_t147,3464.03,4321.46,0.1333,O2,19,pre,147
e19_t148,3462.29,4320.55,0.1333,O2,19,pre,148
e19_t149,3460.57,4319.61,0.0,O2,19,pre,149
e19_t150,3458.87,4318.62,0.1333,O2,19,pre,150
e19_t151,3457.2,4317.59,0.0,O2,19,pre,151
e19_t152,3455.55,4316.52,0.2667,O2,19,pre,152
e19_t153,3453.94,4315.41,0.8,O2,19,pre,153
e19_t154,3452.34,4314.26,0.4,O2,19,pre,154
e19_t155,3450.78,4313.07,0.1333,O2,19,pre,155
e19_t156,3449.25,4311.84,0.8,O2,19,pre,156
e19_t157,3447.75,4310.58,1.6,O2,19,pre,157
e19_t158,3446.28,4309.28,1.0667,O2,19,pre,158
e19_t159,3444.84,4307.94,0.0,O2,19,pre,159
e19_t160,3443.43,4306.57,0.0,O2,19,pre,160
e19_t161,3442.06,4305.16,0.0,O2,19,pre,161
e19_t162,3440.72,4303.72,0.0,O2,19,pre,162
e19_t163,3439.42,4302.25,0.0,O2,19,pre,163
e19_t164,3438.16,4300.75,0.0,O2,19,pre,164
e19_t165,3436.93,4299.22,0.0,O2,19,pre,165
e19_t166,3435.74,4297.66,0.0,O2,19,pre,166
e19_t167,3434.59,4296.06,0.0,O2,19,pre,167
e19_t168,3433.48,4294.45,0.0,O2,19,pre,168
e19_t169,3432.41,4292.8,0.1333,O2,19,pre,169
e19_t170,3431.38,4291.13,0.1333,O2,19,pre,170
e19_t171,3430.39,4289.43,0.0,O2,19,pre,171
e19_t172,3429.45,4287.71,0.2667,O2,19,pre,172
e19_t173,3428.54,4285.97,0.4,O2,19,pre,173
e19_t174,3427.68,4284.2,0.4,O2,19,pre,174
e19_t175,3426.86,4282.42,0.1333,O2,19,pre,175
e19_t176,3426.09,4280.61,0.0,O2,19,pre,176
e19_t177,3425.36,4278.79,0.0,O2,19,pre,177
e19_t178,3424.68,4276.95,0.0,O2,19,pre,178
e19_t179,3424.04,4275.09,0.0,O2,19,pre,179
e19_t180,3423.44,4273.22,0.0,O2,19,pre,180
e19_t181,3422.9,4271.34,0.0,O2,19,pre,181
e19_t182,3422.4,4269.44,0.0,O2,19,pre,182
e19_t183,3421.94,4267.53,0.0,O2,19,pre,183
e19_t184,3421.54,4265.61,0.8,O2,19,pre,184
e19_t185,3421.18,4263.68,1.6,O2,19,pre,185
e19_t186,3420.87,4261.74,0.6667,O2,19,pre,186
e19_t187,3420.6,4259.79,0.0,O2,19,pre,187
e19_t188,3420.39,4257.84,0.6667,O2,19,pre,188
e19_t189,3420.22,4255.89,0.9333,O2,19,pre,189
e19_t190,3420.1,4253.93,0.6667,O2,19,pre,190
e19_t191,3420.02,4251.96,0.0,O2,19,pre,191
e19_t192,3420.0,4250.0,0.0,O2,19,pre,192
e19_t193,3420.02,4248.04,0.0,O2,19,pre,193
e19_t194,3420.1,4246.07,0.0,O2,19,pre,194
e19_t195,3420.22,4244.11,0.0,O2,19,pre,195
e19_t196,3420.39,4242.16,0.1333,O2,19,pre,196
e19_t197,3420.6,4240.21,0.1333,O2,19,pre,197
e19_t198,3420.87,4238.26,0.0,O2,19,pre,198
e19_t199,3421.18,4236.32,0.1333,O2,19,pre,199
e19_t200,3421.54,4234.39,0.6667,O2,19,pre,200
e19_t201,3421.94,4232.47,1.0667,O2,19,pre,201
e19_t202,3422.4,4230.56,0.4,O2,19,pre,202
e19_t203,3422.9,4228.66,0.1333,O2,19,pre,203
e19_t204,3423.44,4226.78,1.0667,O2,19,pre,204
e19_t205,3424.04,4224.91,1.8667,O2,19,pre,205
e19_t206,3424.68,4223.05,0.8,O2,19,pre,206
e19_t207,3425.36,4221.21,0.1333,O2,19,pre,207
e19_t208,3426.09,4219.39,0.0,O2,19,pre,208
e19_t209,3426.86,4217.58,0.0,O2,19,pre,209
e19_t210,3427.68,4215.8,0.0,O2,19,pre,210
e19_t211,3428.54,4214.03,0.0,O2,19,pre,211
e19_t212,3429.45,4212.29,0.0,O2,19,pre,212
e19_t213,3430.39,4210.57,0.2667,O2,19,pre,213
e19_t214,3431.38,4208.87,0.0,O2,19,pre,214
e19_t215,3432.41,4207.2,0.1333,O2,19,pre,215
e19_t216,3433.48,4205.55,0.2667,O2,19,pre,216
e19_t217,3434.59,4203.94,0.5333,O2,19,pre,217
e19_t218,3435.74,4202.34,0.5333,O2,19,pre,218
e19_t219,3436.93,4200.78,0.0,O2,19,pre,219
e19_t220,3438.16,4199.25,0.5333,O2,19,pre,220
e19_t221,3439.42,4197.75,1.0667,O2,19,pre,221
e19_t222,3440.72,4196.28,0.8,O2,19,pre,222
e19_t223,3442.06,4194.84,0.2667,O2,19,pre,223
e19_t224,3443.43,4193.43,0.2667,O2,19,pre,224
e19_t225,3444.84,4192.06,0.0,O2,19,pre,225
e19_t226,3446.28,4190.72,0.1333,O2,19,pre,226
e19_t227,3447.75,4189.42,0.2667,O2,19,pre,227
e19_t228,3449.25,4188.16,0.1333,O2,19,pre,228
e19_t229,3450.78,4186.93,0.0,O2,19,pre,229
e19_t230,3452.34,4185.74,0.0,O2,19,pre,230
e19_t231,3453.94,4184.59,0.0,O2,19,pre,231
e19_t232,3455.55,4183.48,0.4,O2,19,pre,232
e19_t233,3457.2,4182.41,0.9333,O2,19,pre,233
e19_t234,3458.87,4181.38,0.9333,O2,19,pre,234
e19_t235,3460.57,4180.39,0.2667,O2,19,pre,235
e19_t236,3462.29,4179.45,0.4,O2,19,pre,236
e19_t237,3464.03,4178.54,0.4,O2,19,pre,237
e19_t238,3465.8,4177.68,0.1333,O2,19,pre,238
e19_t239,3467.58,4176.86,0.0,O2,19,pre,239
e19_t240,3469.39,4176.09,0.2667,O2,19,pre,240
e19_t241,3471.21,4175.36,0.0,O2,19,pre,241
e19_t242,3473.05,4174.68,0.0,O2,19,pre,242
e19_t243,3474.91,4174.04,0.1333,O2,19,pre,243
e19_t244,3476.78,4173.44,0.1333,O2,19,pre,244
e19_t245,3478.66,4172.9,0.1333,O2,19,pre,245
e19_t246,3480.56,4172.4,0.1333,O2,19,pre,246
e19_t247,3482.47,4171.94,0.2667,O2,19,pre,247
e19_t248,3484.39,4171.54,0.6667,O2,19,pre,248
e19_t249,3486.32,4171.18,1.3333,O2,19,pre,249
e19_t250,3488.26,4170.87,0.8,O2,19,pre,250
e19_t251,3490.21,4170.6,0.2667,O2,19,pre,251
e19_t252,3492.16,4170.39,0.8,O2,19,pre,252
e19_t253,3494.11,4170.22,1.7333,O2,19,pre,253
e19_t254,3496.07,4170.1,0.9333,O2,19,pre,254
e19_t255,3498.04,4170.02,0.0,O2,19,pre,255
e20_t0,250.0,2670.0,0.0,A1,20,pre,0
e20_t1,251.96,2670.02,0.0,A1,20,pre,1
e20_t2,253.93,2670.1,0.0,A1,20,pre,2
e20_t3,255.89,2670.22,0.0,A1,20,pre,3
e20_t4,257.84,2670.39,0.0,A1,20,pre,4
e20_t5,259.79,2670.6,0.0,A1,20,pre,5
e20_t6,261.74,2670.87,0.0,A1,20,pre,6
e20_t7,263.68,2671.18,0.0,A1,20,pre,7
e20_t8,265.61,2671.54,0.0,A1,20,pre,8
e20_t9,267.53,2671.94,0.0,A1,20,pre,9
e20_t10,269.44,2672.4,0.0,A1,20,pre,10
e20_t11,271.34,2672.9,0.0,A1,20,pre,11
e20_t12,273.22,2673.44,0.1333,A1,20,pre,12
e20_t13,275.09,2674.04,0.2667,A1,20,pre,13
e20_t14,276.95,2674.68,0.1333,A1,20,pre,14
e20_t15,278.79,2675.36,0.0,A1,20,pre,15
e20_t16,280.61,2676.09,0.0,A1,20,pre,16
e20_t17,282.42,2676.86,0.0,A1,20,pre,17
e20_t18,284.2,2677.68,0.0,A1,20,pre,18
e20_t19,285.97,2678.54,0.0,A1,20,pre,19
e20_t20,287.71,2679.45,0.0,A1,20,pre,20
e20_t21,289.43,2680.39,0.0,A1,20,pre,21
e20_t22,291.13,2681.38,0.0,A1,20,pre,22
e20_t23,292.8,2682.41,0.0,A1,20,pre,23
e20_t24,294.45,2683.48,0.0,A1,20,pre,24
e20_t25,296.06,2684.59,0.2667,A1,20,pre,25
e20_t26,297.66,2685.74,0.2667,A1,20,pre,26
e20_t27,299.22,2686.93,0.0,A1,20,pre,27
e20_t28,300.75,2688.16,0.0,A1,20,pre,28
e20_t29,302.25,2689.42,0.0,A1,20,pre,29
e20_t30,303.72,2690.72,0.0,A1,20,pre,30
e20_t31,305.16,2692.06,0.0,A1,20,pre,31
e20_t32,306.57,2693.43,0.0,A1,20,pre,32
e20_t33,307.94,2694.84,0.0,A1,20,pre,33
e20_t34,309.28,2696.28,0.0,A1,20,pre,34
e20_t35,310.58,2697.75,0.0,A1,20,pre,35
e20_t36,311.84,2699.25,0.0,A1,20,pre,36
e20_t37,313.07,2700.78,0.0,A1,20,pre,37
e20_t38,314.26,2702.34,0.0,A1,20,pre,38
e20_t39,315.41,2703.94,0.0,A1,20,pre,39
e20_t40,316.52,2705.55,0.0,A1,20,pre,40
e20_t41,317.59,2707.2,0.0,A1,20,pre,41
e20_t42,318.62,2708.87,0.0,A1,20,pre,42
e20_t43,319.61,2710.57,0.0,A1,20,pre,43
e20_t44,320.55,2712.29,0.0,A1,20,pre,44
e20_t45,321.46,2714.03,0.0,A1,20,pre,45
e20_t46,322.32,2715.8,0.0,A1,20,pre,46
e20_t47,323.14,2717.58,0.0,A1,20,pre,47
e20_t48,323.91,2719.39,0.0,A1,20,pre,48
e20_t49,324.64,2721.21,0.0,A1,20,pre,49
e20_t50,325.32,2723.05,0.0,A1,20,pre,50
e20_t51,325.96,2724.91,0.0,A1,20,pre,51
e20_t52,326.56,2726.78,0.0,A1,20,pre,52
e20_t53,327.1,2728.66,0.0,A1,20,pre,53
e20_t54,327.6,2730.56,0.0,A1,20,pre,54
e20_t55,328.06,2732.47,0.0,A1,20,pre,55
